time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,dt,raw_divergence,color_count,mu_x,p_output,i_output,mu_y, mu_z,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,ekf_X1,ekf_X2,ekf_X3,ekf_X4,ekf_X5,ekf_X6,ekf_X7,ekf_X8,ekf_X9,ekf_X10,ekf_X11,ekf_X12,ekf_X13,ekf_X14,ekf_X15,ekf_U1,ekf_U2,ekf_U3,ekf_U4,ekf_U5,ekf_U6,ekf_Z1,ekf_Z2,ekf_Z3,ekf_Z4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,pos_z_inverted
0 days 00:03:12.325925,-6.548197181818182,-2.3521738181818184,-0.5376603636363637,0.462119,0.4930370606060607,-0.3546472727272727,0.22347784848484847,0.08223887878787882,-0.3076721515151514,0.06047324242424242,-0.03463248484848485,0.4654789090909091,10.0,-5.0,-5.0,0.085987,0.084025,0.0,0.0,0.357185,334.0,-0.5025115454545455,0.0,0.0,0.325975,9.786342,7294.090909090909,7753.060606060606,7385.484848484848,7640.393939393939,7313.878787878788,7747.393939393939,7413.757575757576,7625.575757575758,-1.5481971818181819,-0.3521738181818182,-1.2376603636363637,0.462119,0.4930370606060607,-0.3546472727272727,0.06047324242424242,-0.03463248484848485,0.4654789090909091,-0.276572,0.137065,0.002895,-0.001025,-0.014969,-0.011956,-0.5917673636363636,-0.34795215151515146,-10.097833787878788,0.1394339393939394,0.05444330303030303,-0.0018198787878787892,-1.557208,-0.354123,-1.201393,0.038834,6389.606060606061,-110.75757575757575,10.93939393939394,455.42424242424244,0.5376603636363637
0 days 00:03:12.390925,-6.516084529411765,-2.3161712647058823,-0.5578480294117647,0.476149,0.5109704705882353,-0.36748761764705884,0.21290023529411758,0.044065676470588226,0.12425673529411764,0.052218058823529416,-0.031011411764705885,0.46667923529411764,10.0,-7.823529411764706,-0.29411764705882354,0.08408505882352942,0.0861740294117647,0.0,0.002495735294117647,0.09528514705882353,337.7647058823529,-0.47068782352941174,0.0,0.0,-0.7497578235294117,9.664973352941177,7214.35294117647,7752.264705882353,7505.117647058823,7488.176470588235,7223.823529411765,7740.588235294118,7516.529411764706,7447.088235294118,-1.5160845294117649,-0.3161712647058823,-1.2578480294117647,0.476149,0.5109704705882353,-0.36748761764705884,0.052218058823529416,-0.031011411764705885,0.46667923529411764,-0.276823,0.13714749999999998,0.0028725,-0.001026,-0.014966999999999998,-0.011957,-0.5570427647058823,-0.2696462352941177,-9.667250617647058,-0.5202995588235294,0.02463670588235294,0.009765676470588236,-1.532438,-0.3258705,-1.2152135,0.037913,6328.764705882353,-292.6764705882353,0.35294117647058826,315.7647058823529,0.5578480294117647
0 days 00:03:12.455925,-6.483539242424243,-2.2794022121212123,-0.5773547575757576,0.47471124242424245,0.5081035454545454,-0.34412745454545457,0.07261960606060607,-0.6235943939393939,0.4029415151515152,-0.01172460606060606,-0.02906890909090909,0.4681459696969697,10.0,-10.272727272727273,-2.272727272727273,0.083901,0.086382,0.0,-0.027217636363636364,0.06994,344.06060606060606,-0.4408746363636364,0.0,0.0,-0.8211337272727273,9.631409818181819,7447.69696969697,7508.909090909091,7394.30303030303,7524.151515151515,7516.333333333333,7416.727272727273,7330.757575757576,7599.787878787879,-1.4835392424242424,-0.27940221212121213,-1.2773547575757576,0.47471124242424245,0.5081035454545454,-0.34412745454545457,-0.01172460606060606,-0.02906890909090909,0.4681459696969697,-0.277074,0.13723,0.00285,-0.001027,-0.014965,-0.011958,-0.9535985151515152,-0.17649148484848487,-9.403882545454545,-1.248143,0.02635993939393939,-0.011822363636363636,-1.507668,-0.297618,-1.229034,0.036992,6306.0,183.8181818181818,1.2727272727272727,119.54545454545455,0.5773547575757576
0 days 00:03:12.520925,-6.450554060606061,-2.2417385757575756,-0.5918022121212121,0.47247557575757576,0.46713860606060603,-0.3137478484848485,0.5669890000000001,-0.9769336969696969,0.403138303030303,-0.07756254545454545,-0.027675454545454548,0.4662851515151515,10.0,-12.090909090909092,-2.4545454545454546,0.0782049696969697,0.08593433333333333,0.0,0.002057030303030303,0.022919030303030302,345.45454545454544,-0.4133326666666666,0.0,0.0,-0.13359833333333335,9.514266242424242,7631.060606060606,7240.090909090909,7119.575757575758,7750.636363636364,7624.424242424242,7189.909090909091,6981.393939393939,7828.272727272727,-1.4505540606060607,-0.24173857575757576,-1.291802212121212,0.47247557575757576,0.46713860606060603,-0.3137478484848485,-0.07756254545454545,-0.027675454545454548,0.4662851515151515,-0.2772849090909091,0.1375918181818182,0.002801818181818182,-0.0010297272727272729,-0.014961363636363637,-0.011958909090909091,-0.6394412727272728,-0.11393221212121214,-9.462979484848486,-0.6121493939393939,0.02419948484848485,-0.07056409090909091,-1.4601589090909093,-0.24322436363636363,-1.2551003636363636,0.033122,6221.393939393939,639.6666666666666,2.484848484848485,291.0,0.5918022121212121
0 days 00:03:12.585925,-6.419129878787879,-2.2131402121212123,-0.6102776363636364,0.49436390909090905,0.3990752121212121,-0.27888333333333337,0.3838918181818182,-0.9708831818181818,0.4073614545454546,-0.06403930303030303,-0.026560484848484847,0.461437,10.0,-13.0,-1.9393939393939394,0.072844,0.085513,0.0,0.0,-0.021336,345.42424242424244,-0.3875502121212121,0.0,0.0,0.501943,9.411714,7469.666666666667,7233.272727272727,6760.878787878788,7914.424242424242,7327.727272727273,7414.545454545455,6809.666666666667,7862.30303030303,-1.4191298787878788,-0.21314021212121212,-1.3102776363636364,0.49436390909090905,0.3990752121212121,-0.27888333333333337,-0.06403930303030303,-0.026560484848484847,0.461437,-0.277306,0.137628,0.002797,-0.00103,-0.014961,-0.011959,-0.7864879393939395,-0.15764087878787877,-9.446673818181818,1.0308504848484847,0.0048532424242424274,-0.08220893939393939,-1.455408,-0.237785,-1.257707,0.032735,6147.393939393939,482.1515151515151,35.03030303030303,804.2727272727273,0.6102776363636364
0 days 00:03:12.650925,-6.386294647058824,-2.183329823529412,-0.6190878529411765,0.5135502647058824,0.3731379411764706,-0.2557318823529412,0.5955388529411765,-0.1332224705882353,0.02491844117647058,0.024597176470588233,-0.02431005882352941,0.460891,10.0,-13.0,0.0,0.094178,0.090674,0.0,0.0024956470588235295,0.232082,359.0,-0.3629945,0.0,0.0,-0.323557,9.78,7044.058823529412,7924.941176470588,7183.470588235294,7761.617647058823,7044.264705882353,8012.088235294118,7334.029411764706,7686.882352941177,-1.3862946470588235,-0.18332982352941177,-1.3190878529411765,0.5135502647058824,0.3731379411764706,-0.2557318823529412,0.024597176470588233,-0.02431005882352941,0.460891,-0.27781047058823527,0.13778517647058822,0.0027424117647058825,-0.0010328235294117648,-0.01496005882352941,-0.011959941176470588,-0.21429791176470592,-0.3092256470588235,-9.798770676470589,1.1763988235294118,0.04682476470588235,0.04776538235294118,-1.4044188235294117,-0.18620476470588238,-1.280396882352941,0.030719,6381.35294117647,-306.94117647058823,17.705882352941178,932.3529411764706,0.6190878529411765
0 days 00:03:12.715925,-6.349895393939394,-2.152262818181818,-0.6305342121212121,0.5179494242424243,0.40032775757575756,-0.24790942424242424,0.054806393939393926,0.34467142424242425,0.16029057575757574,0.05510863636363636,-0.019920575757575755,0.4671632121212121,10.0,-13.848484848484848,2.5454545454545454,0.08919772727272728,0.09369390909090909,0.0,0.0025712424242424242,0.08223527272727274,361.54545454545456,-0.34001742424242426,0.0,0.0,-0.5050166363636364,9.723605181818183,7130.727272727273,7856.272727272727,7524.333333333333,7538.0,7228.090909090909,7716.060606060606,7547.757575757576,7494.575757575758,-1.349895393939394,-0.1522628181818182,-1.330534212121212,0.5179494242424243,0.40032775757575756,-0.24790942424242424,0.05510863636363636,-0.019920575757575755,0.4671632121212121,-0.27842733333333336,0.13763366666666665,0.002719,-0.0010356666666666667,-0.014956666666666667,-0.011960666666666666,-0.4233546363636364,0.0726503636363636,-9.652225363636363,-0.22721348484848483,0.07056415151515151,0.06950618181818181,-1.3638919999999999,-0.14984433333333333,-1.2953716666666666,0.022997666666666663,6349.333333333333,-270.1818181818182,-49.09090909090909,306.8181818181818,0.6305342121212121
0 days 00:03:12.780925,-6.31529303030303,-2.122404606060606,-0.6439683030303032,0.5126324545454546,0.42686290909090907,-0.23968684848484847,0.09810087878787878,-0.18151327272727275,0.06813021212121217,0.01213421212121212,-0.017322939393939394,0.4698891818181818,10.0,-15.878787878787879,-0.7575757575757576,0.12620463636363638,0.09525590909090909,0.0,0.002057090909090909,0.42745509090909095,384.54545454545456,-0.3187838484848485,0.0,0.0,0.7948426363636364,9.612543,7654.757575757576,7272.545454545455,7321.575757575758,7644.939393939394,7765.121212121212,7138.363636363636,7183.424242424242,7746.818181818182,-1.3152930303030304,-0.12240460606060606,-1.3439683030303031,0.5126324545454546,0.42686290909090907,-0.23968684848484847,0.01213421212121212,-0.017322939393939394,0.4698891818181818,-0.27872,0.137553,0.002709,-0.001037,-0.014955,-0.011961,-0.6016216969696969,0.0149739393939394,-9.739376272727272,-0.6901708484848486,-0.010305757575757577,-0.029970090909090908,-1.345222,-0.133276,-1.30215,0.0192,6295.424242424242,594.2424242424242,-13.393939393939394,-44.696969696969695,0.6439683030303032
0 days 00:03:12.845925,-6.282070382352941,-2.094713823529412,-0.659162705882353,0.5059828235294118,0.4192212941176471,-0.22418511764705884,0.17931397058823528,-0.17141185294117647,0.29444970588235303,0.01609,-0.017600676470588238,0.46525,10.0,-16.58823529411765,-1.4411764705882353,0.13058635294117646,0.09520429411764707,0.0,0.002495529411764706,0.42990911764705886,387.61764705882354,-0.2986089411764706,0.0,0.0,0.8925667647058824,9.587583411764706,7657.676470588235,7252.705882352941,7100.235294117647,7783.558823529412,7521.0,7395.029411764706,7112.088235294118,7756.764705882353,-1.2820703823529411,-0.09471382352941177,-1.359162705882353,0.5059828235294118,0.4192212941176471,-0.22418511764705884,0.01609,-0.017600676470588238,0.46525,-0.27872,0.137553,0.002709,-0.001037,-0.014955,-0.011961,-0.5262810294117647,-0.04150399999999996,-9.512494205882353,0.737276,-0.021369470588235295,-0.09337658823529411,-1.345222,-0.133276,-1.30215,0.0192,6278.235294117647,384.6470588235294,23.5,366.20588235294116,0.659162705882353
0 days 00:03:12.910925,-6.248403848484848,-2.064075818181818,-0.6701298787878789,0.5082748181818182,0.43661733333333336,-0.1988689393939394,0.3171470909090908,0.47473478787878787,0.4983790303030303,0.08279051515151514,-0.01747927272727273,0.4627517575757576,9.422152909090908,-20.242424242424242,-4.7272727272727275,0.13133748484848484,0.09477454545454544,0.021498,0.0030855151515151516,0.13737403030303028,397.72727272727275,-0.3293661212121212,0.0,-0.09090909090909091,0.611151393939394,9.51174693939394,7180.090909090909,7629.363636363636,7160.575757575758,7599.121212121212,7108.636363636364,7687.454545454545,7250.878787878788,7560.060606060606,-1.2484038484848485,-0.06407581818181818,-1.3701298787878788,0.5082748181818182,0.43661733333333336,-0.1988689393939394,0.08279051515151514,-0.01747927272727273,0.4627517575757576,-0.2791418181818182,0.13737451515151514,0.002697181818181818,-0.0010385151515151514,-0.014953787878787879,-0.01196130303030303,-0.09218178787878785,-0.15912051515151518,-9.326497333333332,1.0103278484848486,0.014204545454545454,-0.008241545454545455,-1.3126450303030301,-0.10369872727272728,-1.313310909090909,0.017257878787878787,6215.484848484848,-134.4848484848485,-7.484848484848484,626.8181818181819,0.6701298787878789
0 days 00:03:12.975925,-6.21449803030303,-2.0268580606060604,-0.6744904848484847,0.49945845454545457,0.5022701818181818,-0.16855054545454545,-0.05738587878787877,0.8679587272727272,-0.06209236363636366,0.12018851515151516,-0.01949127272727273,0.46529427272727275,6.159130272727272,-20.96969696969697,-6.696969696969697,0.118239,0.097098,0.118239,0.0,0.036899,399.8787878787879,-0.6,0.0,-0.6,0.576948,9.650895,7119.757575757576,7696.060606060606,7460.484848484848,7597.090909090909,7206.181818181818,7645.787878787879,7445.242424242424,7586.181818181818,-1.2144980303030302,-0.026858060606060608,-1.3744904848484847,0.49945845454545457,0.5022701818181818,-0.16855054545454545,0.12018851515151516,-0.01949127272727273,0.46529427272727275,-0.280112,0.136964,0.00267,-0.001042,-0.014951,-0.011962,-0.29205133333333333,-0.03864824242424242,-9.90675312121212,0.1018731212121212,-0.14468660606060607,0.0557010303030303,-1.237718,-0.035671,-1.338981,0.012791,6313.0,-149.0909090909091,-89.54545454545455,409.7878787878788,0.6744904848484847
0 days 00:03:13.040925,-6.183296090909091,-1.9892360303030303,-0.6802808787878789,0.4759201212121212,0.5662973636363636,-0.1692869090909091,-0.19875666666666664,0.5539189393939394,0.12306699999999995,0.09214987878787878,-0.03436951515151515,0.4673426363636364,6.11239690909091,-20.0,3.0,0.096575,0.093489,0.118239,0.002056969696969697,-0.074217,396.0,-0.746903,-0.146578,-0.600325,-2.224781,9.783659,7267.69696969697,7891.666666666667,7880.030303030303,7395.212121212121,7341.151515151515,7921.060606060606,7938.454545454545,7374.212121212121,-1.183296090909091,0.010763969696969697,-1.3802808787878789,0.4759201212121212,0.5662973636363636,-0.1692869090909091,0.09214987878787878,-0.03436951515151515,0.4673426363636364,-0.2808813636363636,0.13664836363636362,0.0026502727272727272,-0.0010432727272727273,-0.014950363636363637,-0.011961363636363636,-0.6888317272727273,0.04311663636363637,-9.698271696969696,-1.175862606060606,-0.3003447878787879,0.04558018181818182,-1.2062135454545455,-0.0021371818181818198,-1.347802909090909,0.018755636363636363,6557.0,-571.2121212121212,-25.151515151515152,11.181818181818182,0.6802808787878789
0 days 00:03:13.105925,-6.152862029411764,-1.9493597058823529,-0.6879662941176472,0.4734704117647059,0.5852660294117648,-0.16822920588235293,0.6926959705882352,-0.4504025,-0.21082311764705886,-0.03701055882352941,-0.05343441176470588,0.46893552941176475,6.065289823529412,-20.529411764705884,2.4705882352941178,0.0753875,0.0920795,0.11823900000000001,0.0019965588235294116,-0.180701,388.05882352941177,-0.890735,-0.28993,-0.6008055,-1.0019065,9.7050015,7894.323529411765,7429.0,7638.882352941177,7576.323529411765,8002.5,7103.205882352941,7381.088235294118,7739.411764705882,-1.1528620294117646,0.05064029411764706,-1.3879662941176472,0.4734704117647059,0.5852660294117648,-0.16822920588235293,-0.03701055882352941,-0.05343441176470588,0.46893552941176475,-0.281321,0.136468,0.002639,-0.001044,-0.01495,-0.011961,-0.5448930882352941,0.01826747058823527,-10.056698058823528,-2.239954411764706,-0.2664508529411765,-0.027178588235294118,-1.188211,0.017025,-1.352844,0.022164,6434.0,627.7352941176471,-7.382352941176471,-381.94117647058823,0.6879662941176472
0 days 00:03:13.170925,-6.122849969696969,-1.9117892424242424,-0.6927623939393941,0.5167921818181818,0.5485802727272727,-0.1758328787878788,1.2760253636363637,-1.005399303030303,-0.281584,-0.11645754545454545,-0.06911239393939393,0.46319493939393935,6.018505787878788,-19.0,4.333333333333333,0.06355363636363637,0.09391848484848485,0.118239,0.0030854848484848482,-0.12861651515151518,387.3333333333333,-0.9714312424242425,-0.36999533333333334,-0.601436606060606,-0.19030169696969698,9.75612915151515,8019.060606060606,6893.545454545455,7033.787878787879,7985.272727272727,7846.181818181818,7239.787878787879,7084.030303030303,7969.848484848485,-1.1228499696969696,0.08821075757575758,-1.392762393939394,0.5167921818181818,0.5485802727272727,-0.1758328787878788,-0.11645754545454545,-0.06911239393939393,0.46319493939393935,-0.2816255454545455,0.136838,0.0025926363636363634,-0.001044909090909091,-0.014950909090909093,-0.01196009090909091,-0.4319069090909092,0.09517051515151516,-10.21839490909091,0.11042551515151516,-0.2680589696969697,-0.17925851515151514,-1.1448664545454545,0.06894954545454546,-1.3653612727272728,0.055503090909090905,6403.424242424242,744.8484848484849,15.848484848484848,197.27272727272728,0.6927623939393941
0 days 00:03:13.235925,-6.088346969696969,-1.8781537272727273,-0.7010928484848484,0.5695848484848485,0.49322451515151516,-0.1901260909090909,0.6343197575757575,-0.5808305757575757,-0.07658381818181813,-0.057631636363636364,-0.08359996969696969,0.458574,5.972776939393939,-13.303030303030303,6.454545454545454,0.10373657575757575,0.10567369696969697,0.118239,0.002056969696969697,0.3361287575757576,411.8787878787879,-0.6998180303030302,-0.0981189393939394,-0.6016990909090909,-0.17221645454545456,10.070393757575758,7568.818181818182,8027.363636363636,7230.090909090909,7923.333333333333,7608.727272727273,8041.969696969697,7159.515151515152,7960.909090909091,-1.0883469696969696,0.12184627272727273,-1.4010928484848484,0.5695848484848485,0.49322451515151516,-0.1901260909090909,-0.057631636363636364,-0.08359996969696969,0.458574,-0.28183578787878794,0.13704448484848486,0.0025684242424242423,-0.0010455151515151515,-0.014951515151515151,-0.01196,-0.9435664545454545,0.16160630303030304,-9.903882545454545,1.0944972121212122,-0.09844778787878788,-0.008833454545454544,-1.1148475757575758,0.09923657575757576,-1.3741558484848486,0.07172712121212121,6626.242424242424,183.84848484848484,264.72727272727275,871.5454545454545,0.7010928484848484
0 days 00:03:13.300925,-6.050388147058824,-1.8461186176470588,-0.7112423823529412,0.6040901470588236,0.4877877352941177,-0.21192273529411765,0.5274232352941176,0.2480320882352941,-0.5756242352941177,0.021263205882352944,-0.07114026470588236,0.46022385294117646,5.926825794117647,-11.0,3.0,0.132459,0.112264,0.11823900000000001,0.0,0.49003299999999994,428.0,-0.505355,0.096215,-0.60157,1.310869,10.094638,7706.85294117647,7902.382352941177,7209.911764705882,8047.235294117647,7581.64705882353,7896.941176470588,7343.176470588235,7994.0,-1.0503881470588237,0.1538813823529412,-1.4112423823529412,0.6040901470588236,0.4877877352941177,-0.21192273529411765,0.021263205882352944,-0.07114026470588236,0.46022385294117646,-0.282005,0.137204,0.00255,-0.001046,-0.014952000000000002,-0.01196,-0.5968807647058822,0.16989305882352942,-10.417365676470588,1.4951745588235295,0.37742697058823527,-0.005320823529411763,-1.090674,0.12285500000000002,-1.381255,0.083859,6642.0,167.41176470588235,70.67647058823529,682.0,0.7112423823529412
0 days 00:03:13.365925,-6.013059999999999,-1.8152818181818182,-0.7221904545454545,0.5934391818181819,0.5435161212121212,-0.2454098787878788,0.022083606060606054,1.0533243030303032,-0.5814905151515152,0.1138740303030303,-0.04512357575757575,0.46308218181818184,5.881121212121212,-8.181818181818182,3.9393939393939394,0.10744172727272727,0.11837672727272726,0.118239,0.002057,-0.050321545454545466,422.3636363636364,-0.6748031818181819,-0.07305227272727273,-0.6017509090909091,-0.10898918181818182,10.054944363636363,7157.909090909091,8059.727272727273,7793.69696969697,7726.515151515152,7080.606060606061,8059.69696969697,7887.939393939394,7596.909090909091,-1.0130599999999998,0.1847181818181818,-1.4221904545454545,0.5934391818181819,0.5435161212121212,-0.2454098787878788,0.1138740303030303,-0.04512357575757575,0.46308218181818184,-0.28244148484848486,0.13716381818181816,0.0025287272727272728,-0.0010444242424242425,-0.014953575757575758,-0.01195921212121212,-0.4212535757575758,0.11286699999999998,-10.448981999999999,0.9276233939393939,0.27866806060606064,0.04002424242424242,-1.0427599393939393,0.15819530303030302,-1.396365727272727,0.06382403030303031,6574.727272727273,-633.969696969697,-171.96969696969697,485.72727272727275,0.7221904545454545
0 days 00:03:13.430925,-5.975918424242424,-1.7797884242424242,-0.7361620606060608,0.5712955454545454,0.620304393939394,-0.25578639393939395,0.018463969696969673,0.8450696363636363,-0.02525666666666669,0.10607909090909091,-0.03907942424242424,0.4682529696969697,5.836493363636364,-10.909090909090908,7.636363636363637,0.10494,0.118988,0.118239,-0.02721748484848485,-0.104357,416.1818181818182,-0.691748,-0.089979,-0.601769,-0.30324772727272725,10.023096212121212,7319.121212121212,7847.212121212121,7927.363636363636,7505.818181818182,7474.515151515152,7706.909090909091,7840.515151515152,7534.878787878788,-0.9759184242424244,0.22021157575757574,-1.4361620606060608,0.5712955454545454,0.620304393939394,-0.25578639393939395,0.10607909090909091,-0.03907942424242424,0.4682529696969697,-0.2828088181818182,0.13712281818181818,0.002518272727272727,-0.0010432727272727273,-0.014954363636363635,-0.011959363636363636,-0.4300722424242424,0.055841636363636336,-9.877367272727273,-0.9867424242424242,-0.0664950909090909,0.03969857575757575,-1.0073403636363636,0.1852390909090909,-1.4094125454545454,0.04995981818181818,6550.575757575758,-268.54545454545456,-96.75757575757575,-51.666666666666664,0.7361620606060608
0 days 00:03:13.495925,-5.938610090909091,-1.741100515151515,-0.7504162121212121,0.5717829393939393,0.635305606060606,-0.2506608484848485,0.23883803030303033,-0.4772275151515152,0.3022936666666667,0.019472272727272727,-0.04745233333333333,0.46807930303030304,5.792190909090909,-15.606060606060606,9.515151515151516,0.09314751515151515,0.11653175757575758,0.118239,0.002057,-0.10608790909090908,410.90909090909093,-0.7718105454545454,-0.16976760606060606,-0.6020429393939394,-0.868944696969697,9.47705209090909,7674.757575757576,7411.939393939394,7624.575757575758,7502.030303030303,7482.878787878788,7283.272727272727,7484.545454545455,7413.545454545455,-0.938610090909091,0.25889948484848485,-1.450416212121212,0.5717829393939393,0.635305606060606,-0.2506608484848485,0.019472272727272727,-0.04745233333333333,0.46807930303030304,-0.283246,0.13707,0.00251,-0.001042,-0.014955,-0.01196,-0.8814808484848484,-0.3869259393939394,-9.487097484848483,-1.397801303030303,-0.17107599999999998,-0.052283030303030296,-0.967931,0.215915,-1.425125,0.035137,6235.606060606061,64.06060606060606,-65.93939393939394,-191.12121212121212,0.7504162121212121
0 days 00:03:13.560925,-5.901663588235294,-1.702523794117647,-0.7648424117647059,0.5901206764705882,0.5932555,-0.19711211764705883,0.8975575294117647,-0.8399773529411765,1.194838617647059,-0.06593917647058824,-0.05879811764705883,0.4651503823529412,5.747556705882353,-18.970588235294116,10.058823529411764,0.080618,0.113922,0.11823900000000001,0.0,-0.107927,409.05882352941177,-0.856877,-0.254543,-0.602334,-1.44585,8.909759,7194.441176470588,7012.705882352941,7191.764705882353,7226.411764705882,7248.911764705882,7035.941176470588,7145.35294117647,7308.617647058823,-0.9016635882352941,0.29747620588235296,-1.4648424117647059,0.5901206764705882,0.5932555,-0.19711211764705883,-0.06593917647058824,-0.05879811764705883,0.4651503823529412,-0.28323564705882354,0.13717000000000001,0.002504,-0.0010412941176470587,-0.014956058823529413,-0.011960235294117647,-0.4985351176470588,-0.25896141176470583,-8.690860588235294,-1.2551915588235294,-0.21685435294117647,-0.06158085294117647,-0.9607486470588235,0.22224229411764704,-1.4281248823529413,0.03734558823529412,5909.0,187.91176470588235,-84.32352941176471,-35.23529411764706,0.7648424117647059
